Head,Relation,Tail,Head_Name,Tail_Name
C0008350,finding_site_of,C0005423,gallstone disease,Biliary apparatus
C0008350,is_associated_anatomic_site_of,C0005423,gallstone disease,Biliary apparatus
C0008350,is_associated_anatomic_site_of,C0016976,gallstone disease,Gallenblase
C0008350,isa,C0267875,gallstone disease,Calculus of hepatic duct (disorder)
C0008350,isa,C0947622,gallstone disease,GALL BLADDER STONES
C0008497,inverse_isa,C0006826,chorionic carcinoma,(Neoplasms) or (cancers) (disorder)
C0008497,inverse_isa,C1306459,chorionic carcinoma,primary cancer
C0008497,may_be_finding_of_disease,C0019080,chorionic carcinoma,bleeding (symptom)
C0008497,special_category_includes_neoplasm,C0280100,chorionic carcinoma,Solid Tumor
C0008497,may_be_finding_of_disease,C1334928,chorionic carcinoma,Necrotic Change
C0008677,clinically_associated_with,C0024117,chronic bronchitis (diagnosis),Chronic obstructive bronchopneumopathy
C0008677,co-occurs_with,C0024117,chronic bronchitis (diagnosis),Chronic obstructive bronchopneumopathy
C0008677,clinically_associated_with,C0032285,chronic bronchitis (diagnosis),pneumonia (diagnosis)
C0008677,mapped_from,C0006277,chronic bronchitis (diagnosis),Bronchitis: [unspecified (& chest infection)] or [recurrent wheezy] (disorder)
C0008677,location_of,C0006255,chronic bronchitis (diagnosis),Bronchial trunk
C0008677,associated_with,C0021376,chronic bronchitis (diagnosis),Chronic inflammation (morphologic abnormality)
C0008677,associated_with,C0024117,chronic bronchitis (diagnosis),Chronic obstructive bronchopneumopathy
C0008677,inverse_isa,C0006277,chronic bronchitis (diagnosis),Bronchitis: [unspecified (& chest infection)] or [recurrent wheezy] (disorder)
C0008677,related_to,C0004096,chronic bronchitis (diagnosis),asthma (diagnosis)
C0008677,related_to,C0024117,chronic bronchitis (diagnosis),Chronic obstructive bronchopneumopathy
C0008677,related_to,C0034067,chronic bronchitis (diagnosis),Emphysema (lung)(pulmonary) NOS
C0008677,finding_site_of,C0006255,chronic bronchitis (diagnosis),Bronchial trunk
C0008677,associated_morphology_of,C0021368,chronic bronchitis (diagnosis),INFLAMM
C0008677,associated_morphology_of,C0021376,chronic bronchitis (diagnosis),Chronic inflammation (morphologic abnormality)
C0008677,isa,C0006277,chronic bronchitis (diagnosis),Bronchitis: [unspecified (& chest infection)] or [recurrent wheezy] (disorder)
C0008677,inverse_isa,C1290886,chronic bronchitis (diagnosis),Chronic inflammatory disorder (disorder)
C0008677,inverse_isa,C0024117,chronic bronchitis (diagnosis),Chronic obstructive bronchopneumopathy
C0008677,is_associated_anatomic_site_of,C0024109,chronic bronchitis (diagnosis),"Structure of lungs, unspecified"
C0008677,is_associated_anatomic_site_of,C0230139,chronic bronchitis (diagnosis),Cavity of thorax
C0008679,associated_with,C0024117,CHRONIC DIS,Chronic obstructive bronchopneumopathy
C0008679,associated_with,C1800706,CHRONIC DIS,diopathic pulmonary fibrosis
C0008679,has_associated_condition,C0582147,CHRONIC DIS,rndx infection risk
C0008679,isa,C0151317,CHRONIC DIS,Chronic infection (disorder)
C0008679,isa,C0277556,CHRONIC DIS,"Relapse, Site Not Specified"
C0008679,isa,C0581384,CHRONIC DIS,Simple chronic anemia (disorder)
C0008679,isa,C1290886,CHRONIC DIS,Chronic inflammatory disorder (disorder)
C0008680,inverse_isa,C0024115,chronic eosinophilic pneumonia (diagnosis),pulmonary disease (diagnosis)
C0008680,associated_morphology_of,C0021368,chronic eosinophilic pneumonia (diagnosis),INFLAMM
C0008680,finding_site_of,C0024109,chronic eosinophilic pneumonia (diagnosis),"Structure of lungs, unspecified"
C0008680,inverse_isa,C1527407,chronic eosinophilic pneumonia (diagnosis),EP - Eosinophilic pneumonia
C0008680,is_associated_anatomic_site_of,C0024109,chronic eosinophilic pneumonia (diagnosis),"Structure of lungs, unspecified"
C0008680,is_associated_anatomic_site_of,C0230139,chronic eosinophilic pneumonia (diagnosis),Cavity of thorax
C0008733,inverse_isa,C0032226,chylothorax (diagnosis),PLEURAL DIS
C0008733,inverse_isa,C0032227,chylothorax (diagnosis),pleural effusion (diagnosis)
C0008733,nichd_parent_of,C0032227,chylothorax (diagnosis),pleural effusion (diagnosis)
C0008733,finding_site_of,C0032225,chylothorax (diagnosis),Pleural membrane structure
C0008767,replaces,C2004491,Scarring (morphologic abnormality),scar (physical finding)
C0008767,classifies,C2004491,Scarring (morphologic abnormality),scar (physical finding)
C0008913,sib_in_part_of,C0004454,collarbone,Structure of axillary fossa
C0008913,sib_in_part_of,C0004456,collarbone,Structure of axillary vein (body structure)
C0008913,sib_in_part_of,C0038291,collarbone,Sternoclavicular joint structure (body structure)
C0008913,sib_in_part_of,C0085515,collarbone,tendon of the shoulder joint
C0008913,has_location,C0008928,collarbone,CLCD
C0008913,has_location,C0159658,collarbone,fracture of clavicle (diagnosis)
C0008913,has_finding_site,C0008928,collarbone,CLCD
C0008913,has_finding_site,C0159658,collarbone,fracture of clavicle (diagnosis)
C0008913,has_direct_procedure_site,C0186357,collarbone,osteotomy of clavicle (treatment)
C0008913,has_procedure_site,C0186357,collarbone,osteotomy of clavicle (treatment)
C0008913,has_direct_procedure_site,C0186434,collarbone,Resection of clavicle (procedure)
C0008913,has_procedure_site,C0186434,collarbone,Resection of clavicle (procedure)
C0008913,has_finding_site,C0264199,collarbone,acquired deformity of clavicle (diagnosis)
C0008913,has_finding_site,C0426811,collarbone,Pseudoarthrosis of clavicle (finding)
C0008913,has_finding_site,C2316320,collarbone,Nonunion of fracture of clavicle (disorder)
C0008913,procedure_has_excised_anatomy,C0186434,collarbone,Resection of clavicle (procedure)
C0008928,location_of,C0008913,CLCD,collarbone
C0008928,manifestation_of,C0022821,CLCD,Unspecified kyphosis
C0008928,manifestation_of,C0029464,CLCD,Increased bone mineral density
C0008928,manifestation_of,C0158779,CLCD,Costa cervicalis
C0008928,inverse_isa,C0039082,CLCD,"Cluster, Symptom"
C0008928,finding_site_of,C0008913,CLCD,collarbone
C0008928,finding_site_of,C0040426,CLCD,Tooth structure (body structure)
C0008928,finding_site_of,C0226896,CLCD,Orally
C0009068,used_by,C0038969,sutur,sutures (treatment)
C0009068,device_used_by,C0038969,sutur,sutures (treatment)
C0009068,direct_device_of,C0038969,sutur,sutures (treatment)
C0011079,inverse_isa,C0728940,Debridement (procedure),Excisional
C0011164,associated_with,C0029408,Tissue Degeneration,Osteoarthritis (M15-M19)
C0011164,inverse_isa,C0700329,Tissue Degeneration,Morph
C0011164,isa,C0333463,Tissue Degeneration,Senile plaque (morphologic abnormality)
C0011164,has_associated_morphology,C0007795,Tissue Degeneration,Schilder's disease (diagnosis)
C0011164,has_associated_morphology,C0022340,Tissue Degeneration,CLN2
C0011164,has_associated_morphology,C0029408,Tissue Degeneration,Osteoarthritis (M15-M19)
C0011164,has_associated_morphology,C0038019,Tissue Degeneration,spondylosis (diagnosis)
C0011164,has_associated_morphology,C0158266,Tissue Degeneration,"Degradation, Disc"
C0011164,has_associated_morphology,C0221065,Tissue Degeneration,Vitamin B>12< deficiency neuropathy (disorder)
C0011164,has_associated_morphology,C0263872,Tissue Degeneration,Thoracic disc degeneration (disorder)
C0011164,has_associated_morphology,C0409939,Tissue Degeneration,osteoarthrosis of shoulder
C0011164,has_associated_morphology,C0473565,Tissue Degeneration,Localized lipoatrophy (disorder)
C0011164,has_associated_morphology,C1261380,Tissue Degeneration,thoracic spondylosis (diagnosis)
C0011164,has_associated_morphology,C1285162,Tissue Degeneration,degenerative disease
C0011164,has_associated_morphology,C1568363,Tissue Degeneration,Tendinosis (disorder)
C0011164,isa,C0027540,Tissue Degeneration,Necrotic Process
C0011164,isa,C0332461,Tissue Degeneration,Patch (morphologic abnormality)
C0011167,interprets,C0011168,Deglutition (observable entity),dysphagia (diagnosis)
C0011168,ssc,C0008031,dysphagia (diagnosis),thoracodynia
C0011168,ssc,C0015967,dysphagia (diagnosis),rndx hyperthermia
C0011168,co-occurs_with,C0016542,dysphagia (diagnosis),Foreign Body In Patient
C0011168,clinically_associated_with,C0018802,dysphagia (diagnosis),congestive heart failure (diagnosis)
C0011168,clinically_associated_with,C0024299,dysphagia (diagnosis),"Malignant lymphoma, no ICD-O subtype"
C0011168,clinically_associated_with,C0039070,dysphagia (diagnosis),[D]: [fainting] or [collapse] (disorder)
C0011168,clinically_associated_with,C0149736,dysphagia (diagnosis),neck cervical mass (___cm)
C0011168,clinically_associated_with,C0231218,dysphagia (diagnosis),Vague bodily discomfort (finding)
C0011168,clinically_associated_with,C0242379,dysphagia (diagnosis),malignant neoplasm of lung (diagnosis)
C0011168,clinically_associated_with,C0497156,dysphagia (diagnosis),Lymphadenopathy (finding)
C0011168,clinically_associated_with,C3489393,dysphagia (diagnosis),hiatal hernia (diagnosis)
C0011168,clinically_associated_with,C4551650,dysphagia (diagnosis),esophageal stricture (diagnosis)
C0011168,location_of,C0014876,dysphagia (diagnosis),Structure of esophagus
C0011168,inverse_isa,C0014852,dysphagia (diagnosis),esophageal disorders (diagnosis)
C0011168,related_to,C0014852,dysphagia (diagnosis),esophageal disorders (diagnosis)
C0011168,related_to,C0017168,dysphagia (diagnosis),gastroesophageal reflux disease (GERD)
C0011168,associated_finding_of,C1457887,dysphagia (diagnosis),Symptom (administrative concept)
C0011168,inverse_isa,C4476684,dysphagia (diagnosis),Functional abnormality of the esophagus
C0011168,finding_site_of,C0014876,dysphagia (diagnosis),Structure of esophagus
C0011168,is_interpreted_by,C0011167,dysphagia (diagnosis),Deglutition (observable entity)
C0011168,interpretation_of,C0205161,dysphagia (diagnosis),Abnormal (modifier) (qualifier value)
C0011168,interpretation_of,C1299586,dysphagia (diagnosis),Has difficulty doing
C0011175,co-occurs_with,C0015967,Dehydrated,rndx hyperthermia
C0011175,ssc,C0015967,Dehydrated,rndx hyperthermia
C0011175,clinically_associated_with,C0029408,Dehydrated,Osteoarthritis (M15-M19)
C0011175,clinically_associated_with,C0032285,Dehydrated,pneumonia (diagnosis)
C0011175,clinically_associated_with,C0039070,Dehydrated,[D]: [fainting] or [collapse] (disorder)
C0011175,clinically_associated_with,C0243026,Dehydrated,Infectious systemic inflammatory response syndrome (disorder)
C0011175,clinically_associated_with,C0278061,Dehydrated,Altered mental status (finding)
C0011175,co-occurs_with,C0278061,Dehydrated,Altered mental status (finding)
C0011175,ssc,C0278061,Dehydrated,Altered mental status (finding)
C0011175,clinically_associated_with,C1412002,Dehydrated,Atypical pneumonia (disorder)
C0011175,ddx,C1565489,Dehydrated,renal insufficiency (diagnosis)
C0011175,defining_characteristic_of,C0015967,Dehydrated,rndx hyperthermia
C0011175,has_related_factor,C0015967,Dehydrated,rndx hyperthermia
C0011175,inverse_isa,C1285162,Dehydrated,degenerative disease
C0014540,has_finding_site,C0014541,Epiglottis structure (body structure),epiglottitis (diagnosis)
C0014541,is_associated_anatomic_site_of,C0027530,epiglottitis (diagnosis),Collum
C0014541,nichd_parent_of,C0035204,epiglottitis (diagnosis),Diseases of the respiratory system (J00-J99)
C0014541,finding_site_of,C0014540,epiglottitis (diagnosis),Epiglottis structure (body structure)
C0014541,associated_morphology_of,C0021368,epiglottitis (diagnosis),INFLAMM
C0014848,location_of,C0014876,Achalasias,Structure of esophagus
C0014848,inverse_isa,C0014852,Achalasias,esophageal disorders (diagnosis)
C0014848,classifies,C0014852,Achalasias,esophageal disorders (diagnosis)
C0014848,inverse_isa,C0014858,Achalasias,Esophageal motility disorder (disorder)
C0014848,finding_site_of,C0014871,Achalasias,Gastro-oesophageal junction
C0014848,finding_site_of,C0014876,Achalasias,Structure of esophagus
C0014848,interpretation_of,C0205161,Achalasias,Abnormal (modifier) (qualifier value)
C0014848,mapped_from,C0014852,Achalasias,esophageal disorders (diagnosis)
C0014850,location_of,C0014876,Oesophageal atresia (disorder),Structure of esophagus
C0014850,used_for,C0014852,Oesophageal atresia (disorder),esophageal disorders (diagnosis)
C0014850,is_associated_anatomic_site_of,C0014876,Oesophageal atresia (disorder),Structure of esophagus
C0014850,finding_site_of,C0014876,Oesophageal atresia (disorder),Structure of esophagus
C0014852,clinically_associated_with,C3489393,esophageal disorders (diagnosis),hiatal hernia (diagnosis)
C0014852,clinically_associated_with,C4551650,esophageal disorders (diagnosis),esophageal stricture (diagnosis)
C0014852,mapped_from,C0014868,esophageal disorders (diagnosis),esophagitis (diagnosis)
C0014852,use,C0014850,esophageal disorders (diagnosis),Oesophageal atresia (disorder)
C0014852,mapped_to,C0014868,esophageal disorders (diagnosis),esophagitis (diagnosis)
C0014852,location_of,C0014876,esophageal disorders (diagnosis),Structure of esophagus
C0014852,isa,C0011168,esophageal disorders (diagnosis),dysphagia (diagnosis)
C0014852,isa,C0014848,esophageal disorders (diagnosis),Achalasias
C0014852,isa,C0014858,esophageal disorders (diagnosis),Esophageal motility disorder (disorder)
C0014852,isa,C0014860,esophageal disorders (diagnosis),esophageal perforation (diagnosis)
C0014852,isa,C0014867,esophageal disorders (diagnosis),esophageal varice
C0014852,isa,C0014868,esophageal disorders (diagnosis),esophagitis (diagnosis)
C0014852,isa,C0017168,esophageal disorders (diagnosis),gastroesophageal reflux disease (GERD)
C0014852,isa,C0019284,esophageal disorders (diagnosis),diaphragmatic hernia (diagnosis)
C0014852,isa,C3489393,esophageal disorders (diagnosis),hiatal hernia (diagnosis)
C0014852,isa,C4551650,esophageal disorders (diagnosis),esophageal stricture (diagnosis)
C0014852,classified_as,C0014848,esophageal disorders (diagnosis),Achalasias
C0014852,classified_as,C0014858,esophageal disorders (diagnosis),Esophageal motility disorder (disorder)
C0014852,classified_as,C0014860,esophageal disorders (diagnosis),esophageal perforation (diagnosis)
C0014852,classified_as,C0014868,esophageal disorders (diagnosis),esophagitis (diagnosis)
C0014852,classified_as,C0017168,esophageal disorders (diagnosis),gastroesophageal reflux disease (GERD)
C0014852,classified_as,C4551650,esophageal disorders (diagnosis),esophageal stricture (diagnosis)
C0014852,related_to,C0011168,esophageal disorders (diagnosis),dysphagia (diagnosis)
C0014852,related_to,C0017168,esophageal disorders (diagnosis),gastroesophageal reflux disease (GERD)
C0014852,finding_site_of,C0014876,esophageal disorders (diagnosis),Structure of esophagus
C0014852,mapped_to,C0014848,esophageal disorders (diagnosis),Achalasias
C0014852,mapped_to,C0014858,esophageal disorders (diagnosis),Esophageal motility disorder (disorder)
C0014852,mapped_to,C0014860,esophageal disorders (diagnosis),esophageal perforation (diagnosis)
C0014852,mapped_to,C0017168,esophageal disorders (diagnosis),gastroesophageal reflux disease (GERD)
C0014852,mapped_to,C0192389,esophageal disorders (diagnosis),Dilatation of esophagus (disorder)
C0014852,mapped_to,C0281839,esophageal disorders (diagnosis),Rupture of esophagus (disorder)
C0014852,mapped_to,C4551650,esophageal disorders (diagnosis),esophageal stricture (diagnosis)
C0014852,isa,C0014859,esophageal disorders (diagnosis),neoplasm of esophagus (diagnosis)
C0014852,isa,C0192389,esophageal disorders (diagnosis),Dilatation of esophagus (disorder)
C0014852,isa,C0267096,esophageal disorders (diagnosis),injury of esophagus (diagnosis)
C0014852,isa,C0281839,esophageal disorders (diagnosis),Rupture of esophagus (disorder)
C0014852,is_associated_anatomic_site_of,C0014876,esophageal disorders (diagnosis),Structure of esophagus
C0014858,location_of,C0014876,Esophageal motility disorder (disorder),Structure of esophagus
